user_id,director1_count,director2_count,director3_count,director4_count,director5_count,director6_count,director7_count,director8_count,director9_count,director10_count,director1_norm_count,director2_norm_count,director3_norm_count,director4_norm_count,director5_norm_count,director6_norm_count,director7_norm_count,director8_norm_count,director9_norm_count,director10_norm_count
212,575,484,15,160,614,289,632,256,448,77,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
213,620,569,127,447,212,222,289,346,625,200,0.3549784377305916,0.2984878730548242,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107
214,45,69,289,346,146,556,135,134,77,505,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
215,289,194,556,448,470,570,548,471,41,77,0.2874437349748375,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795
216,346,620,591,289,639,297,635,350,309,194,0.4633034234171089,0.4633034234171089,0.4477318095822363,0.4250462695521529,0.4250462695521529,0.4250462695521529,0.4063115465541995,0.399685993422476,0.3928500704771336,0.3857899793833687
217,575,289,254,556,346,447,196,412,436,384,0.3285805042330045,0.2758023330247408,0.2758023330247408,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429
218,271,248,639,126,353,170,368,557,289,221,0.7541462275645177,0.68247605542062,0.5239897778307943,0.4869880997510205,0.468253376753067,0.4633034234171089,0.4189806997974829,0.3631044393532853,0.3285805042330045,0.3190094402256551
219,34,165,639,278,620,346,212,289,449,126,0.5555554830816114,0.5083237075403111,0.4778244407604167,0.4530484621049463,0.4530484621049463,0.4309456382278558,0.4250462695521529,0.4063115465541995,0.399685993422476,0.3928500704771336
220,346,115,341,620,289,639,292,410,556,632,0.4127392921505489,0.3928500704771336,0.3928500704771336,0.3784905180736093,0.3465336892145843,0.3465336892145843,0.3089930534388552,0.3089930534388552,0.2634953556231368,0.2634953556231368
221,639,289,346,45,512,556,447,575,448,350,0.3857899793833687,0.3709348836377228,0.3709348836377228,0.3089930534388552,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2216909471103107
222,441,165,158,346,591,194,292,244,289,278,0.5123483758806975,0.4366876715022497,0.4250462695521529,0.4189806997974829,0.4063115465541995,0.4063115465541995,0.3784905180736093,0.3709348836377228,0.3465336892145843,0.3465336892145843
223,448,632,82,267,266,77,143,504,500,362,0.2874437349748375,0.2758023330247408,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1265583964973288
224,568,397,641,613,380,439,159,73,289,45,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288
225,639,591,623,226,289,67,603,263,167,346,0.4477318095822363,0.4477318095822363,0.4127392921505489,0.3928500704771336,0.3631044393532853,0.3465336892145843,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3190094402256551
226,259,241,160,537,585,448,143,108,295,586,0.3089930534388552,0.2634953556231368,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288
227,126,592,45,182,641,346,421,556,69,632,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964
228,259,639,466,449,289,476,325,133,625,28,0.4633034234171089,0.3857899793833687,0.3709348836377228,0.2758023330247408,0.250442056895064,0.250442056895064,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2057345012031795
229,591,512,289,639,346,194,133,556,635,118,0.5083237075403111,0.4189806997974829,0.4127392921505489,0.4127392921505489,0.3928500704771336,0.3928500704771336,0.3285805042330045,0.3089930534388552,0.3089930534388552,0.3089930534388552
230,69,289,262,77,44,30,479,251,578,24,0.1265583964973288,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0724470105828986,0.0392562901687842,0.0392562901687842
231,448,289,447,346,472,556,635,82,126,194,0.3285805042330045,0.3190094402256551,0.2874437349748375,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107
232,289,346,126,601,69,578,392,568,441,620,0.3285805042330045,0.3190094402256551,0.2984878730548242,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795
233,441,591,346,512,289,556,261,194,548,635,0.5555554830816114,0.5083237075403111,0.468253376753067,0.4530484621049463,0.4063115465541995,0.399685993422476,0.399685993422476,0.3928500704771336,0.3857899793833687,0.3784905180736093
234,639,289,512,350,556,346,591,194,34,333,0.4366876715022497,0.4189806997974829,0.4063115465541995,0.4063115465541995,0.3857899793833687,0.3631044393532853,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3190094402256551
235,126,109,289,568,346,86,132,448,14,311,0.3857899793833687,0.3709348836377228,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1697655036982429,0.1697655036982429,0.1492439365274122
236,346,278,158,126,82,639,309,186,311,472,0.3709348836377228,0.3285805042330045,0.3089930534388552,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2758023330247408,0.2758023330247408
237,289,126,346,512,556,48,448,82,632,641,0.3928500704771336,0.3928500704771336,0.3857899793833687,0.3784905180736093,0.3631044393532853,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.3089930534388552
238,82,591,447,38,639,309,194,189,289,448,0.2984878730548242,0.2984878730548242,0.2365460428559566,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429
240,289,126,194,441,619,346,45,575,200,82,0.3549784377305916,0.3377441632236085,0.3190094402256551,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2874437349748375,0.2758023330247408
241,346,289,639,194,635,591,309,447,556,45,0.4530484621049463,0.4366876715022497,0.4127392921505489,0.399685993422476,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.2984878730548242
242,289,346,568,77,575,556,448,69,578,472,0.2984878730548242,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429
243,575,126,603,289,568,556,346,592,153,560,0.2874437349748375,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288
244,289,575,45,568,346,447,578,305,361,344,0.2984878730548242,0.2874437349748375,0.250442056895064,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1697655036982429,0.1697655036982429
245,289,464,483,568,134,346,556,69,159,637,0.3190094402256551,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429
246,143,484,267,289,641,77,592,632,153,394,0.3089930534388552,0.2634953556231368,0.2634953556231368,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
247,289,45,259,207,134,384,571,320,164,467,0.1885002266961964,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.0724470105828986,0.0724470105828986,0.0392562901687842
248,289,625,346,311,591,45,186,512,639,278,0.3285805042330045,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795
249,613,159,380,425,18,289,44,637,320,409,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519
250,639,93,347,410,350,274,287,311,180,206,0.4477318095822363,0.442280544059136,0.3857899793833687,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.3089930534388552
251,334,384,289,570,439,632,504,641,505,104,0.2984878730548242,0.2365460428559566,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122
252,289,346,133,126,271,447,100,570,591,168,0.4250462695521529,0.3784905180736093,0.3631044393532853,0.3549784377305916,0.2984878730548242,0.2874437349748375,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566
253,516,575,592,334,146,289,556,568,126,439,0.3377441632236085,0.3285805042330045,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1697655036982429
254,289,464,45,632,448,77,143,307,267,522,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122
255,278,441,580,259,431,101,392,476,466,336,0.6049022910371054,0.5555554830816114,0.3784905180736093,0.3709348836377228,0.3465336892145843,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2874437349748375
256,69,289,447,194,192,44,40,146,42,578,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
257,603,115,34,289,556,549,575,146,570,69,0.4366876715022497,0.3465336892145843,0.3465336892145843,0.3089930534388552,0.2758023330247408,0.2634953556231368,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2057345012031795
258,158,115,418,289,346,438,447,556,575,194,0.520178820165135,0.399685993422476,0.3928500704771336,0.3709348836377228,0.3631044393532853,0.3285805042330045,0.2984878730548242,0.2874437349748375,0.2758023330247408,0.2634953556231368
259,639,34,556,346,289,449,77,422,609,69,0.5000413984790932,0.3549784377305916,0.3089930534388552,0.3089930534388552,0.2874437349748375,0.2874437349748375,0.250442056895064,0.250442056895064,0.2216909471103107,0.2057345012031795
260,441,278,597,227,275,59,292,154,268,477,0.7910113287370089,0.5772600943667214,0.5123483758806975,0.5042223742580036,0.4914277103803815,0.4309456382278558,0.4250462695521529,0.4250462695521529,0.4127392921505489,0.4127392921505489
261,126,346,252,441,639,194,499,165,127,635,0.4477318095822363,0.4189806997974829,0.4127392921505489,0.3928500704771336,0.3631044393532853,0.3631044393532853,0.3549784377305916,0.3549784377305916,0.3377441632236085,0.3190094402256551
262,639,289,34,424,556,45,568,146,310,575,0.5042223742580036,0.3089930534388552,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
263,170,591,311,271,512,346,126,77,45,188,0.5420940070045457,0.5123483758806975,0.3549784377305916,0.3377441632236085,0.2984878730548242,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.250442056895064,0.250442056895064
264,639,45,289,346,568,158,592,550,134,331,0.2874437349748375,0.2758023330247408,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
265,289,512,346,591,556,194,635,448,581,118,0.3190094402256551,0.3190094402256551,0.3190094402256551,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2216909471103107
266,296,567,441,126,292,278,259,268,144,428,0.5489299299498882,0.5239897778307943,0.4582369899662673,0.442280544059136,0.4250462695521529,0.4189806997974829,0.4189806997974829,0.4127392921505489,0.4063115465541995,0.399685993422476
267,289,504,556,613,380,17,82,146,159,69,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288
268,346,69,289,635,77,592,556,126,609,575,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122
269,289,575,153,126,69,380,504,192,62,25,0.2874437349748375,0.250442056895064,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288
270,126,82,448,289,346,445,307,568,447,364,0.3377441632236085,0.3190094402256551,0.2984878730548242,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964
271,575,45,613,289,69,380,464,135,159,302,0.2216909471103107,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.0724470105828986
272,168,591,639,278,289,512,346,158,350,63,0.5162991929128273,0.5042223742580036,0.4914277103803815,0.4633034234171089,0.4477318095822363,0.4477318095822363,0.4366876715022497,0.4366876715022497,0.4366876715022497,0.4366876715022497
273,144,94,168,259,495,211,238,476,296,593,0.940801053863666,0.9153726297710492,0.8682449961844325,0.8507560634725881,0.8108362489355216,0.8016725899449177,0.7931862309375044,0.7502194289926849,0.7421442268245408,0.7379901400231381
274,370,126,577,241,484,160,289,632,267,32,0.4309456382278558,0.3857899793833687,0.3709348836377228,0.3549784377305916,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3285805042330045
276,289,69,135,146,307,45,77,44,192,505,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519
277,45,289,77,575,556,134,196,346,464,118,0.3857899793833687,0.3549784377305916,0.2634953556231368,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2057345012031795
278,575,160,630,82,370,126,295,191,632,505,0.3190094402256551,0.2984878730548242,0.2874437349748375,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1265583964973288,0.1265583964973288
279,575,126,289,82,77,45,592,632,538,459,0.3285805042330045,0.3089930534388552,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1697655036982429
280,591,100,259,449,289,248,476,346,253,304,0.4582369899662673,0.4366876715022497,0.3857899793833687,0.3857899793833687,0.3465336892145843,0.3465336892145843,0.3285805042330045,0.3190094402256551,0.3190094402256551,0.3190094402256551
281,346,592,613,568,134,380,159,69,570,556,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1265583964973288
282,194,289,126,639,448,447,470,556,635,346,0.2874437349748375,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795
283,346,289,309,126,639,82,548,204,512,194,0.4309456382278558,0.4189806997974829,0.3857899793833687,0.3784905180736093,0.3631044393532853,0.3549784377305916,0.3549784377305916,0.3549784377305916,0.3377441632236085,0.3190094402256551
284,289,346,556,512,447,77,194,146,436,471,0.4063115465541995,0.3089930534388552,0.2984878730548242,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2216909471103107,0.2057345012031795
285,639,346,271,350,126,63,591,620,289,555,0.5000413984790932,0.4633034234171089,0.4633034234171089,0.4309456382278558,0.4189806997974829,0.4063115465541995,0.399685993422476,0.399685993422476,0.3784905180736093,0.3631044393532853
286,289,45,82,447,146,592,192,575,320,319,0.2634953556231368,0.2057345012031795,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1011981203676519
287,575,289,556,346,436,77,126,69,135,592,0.3190094402256551,0.2984878730548242,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964
288,147,343,194,400,574,245,141,56,472,174,0.4730920857119131,0.468253376753067,0.3631044393532853,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2758023330247408
289,147,504,289,470,570,562,448,194,556,635,0.2874437349748375,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1265583964973288,0.1265583964973288
290,165,271,639,591,278,170,410,248,346,158,0.5489299299498882,0.5239897778307943,0.5162991929128273,0.5162991929128273,0.5123483758806975,0.4824550168010637,0.468253376753067,0.4633034234171089,0.442280544059136,0.4366876715022497
291,632,289,448,267,506,143,307,77,486,266,0.2634953556231368,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122
292,271,259,248,368,278,557,126,168,292,289,0.7567248630210914,0.7462196826370604,0.7379901400231381,0.6674916810838125,0.5801895747552679,0.5314151166577963,0.5277344546010212,0.4778244407604167,0.4250462695521529,0.4189806997974829
293,591,289,346,639,512,556,620,332,350,11,0.399685993422476,0.3857899793833687,0.3784905180736093,0.3465336892145843,0.3377441632236085,0.3089930534388552,0.3089930534388552,0.3089930534388552,0.2874437349748375,0.2758023330247408
294,447,346,194,575,289,592,39,578,392,135,0.2634953556231368,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1011981203676519,0.1011981203676519
295,591,194,639,619,447,41,346,289,82,358,0.4824550168010637,0.3549784377305916,0.3465336892145843,0.3190094402256551,0.2984878730548242,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.250442056895064
296,620,639,289,346,556,45,134,588,512,447,0.468253376753067,0.4477318095822363,0.4250462695521529,0.4063115465541995,0.3784905180736093,0.3190094402256551,0.3190094402256551,0.2984878730548242,0.2874437349748375,0.2874437349748375
297,181,632,289,45,448,570,484,307,266,641,0.250442056895064,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429
298,45,289,320,425,44,40,60,380,151,505,0.2216909471103107,0.1697655036982429,0.1697655036982429,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1011981203676519
299,591,289,620,346,639,575,62,447,619,512,0.468253376753067,0.3928500704771336,0.3928500704771336,0.3631044393532853,0.3549784377305916,0.3190094402256551,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.2984878730548242
300,639,591,346,512,472,289,55,204,448,447,0.5083237075403111,0.4127392921505489,0.3631044393532853,0.3549784377305916,0.3549784377305916,0.3465336892145843,0.3465336892145843,0.3190094402256551,0.2984878730548242,0.2874437349748375
301,346,591,575,289,556,560,45,592,69,42,0.3285805042330045,0.3190094402256551,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2216909471103107,0.1885002266961964,0.1697655036982429,0.1697655036982429,0.1697655036982429
302,113,346,289,447,345,126,441,54,620,578,0.3089930534388552,0.2984878730548242,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.2216909471103107,0.2216909471103107
303,82,194,504,447,575,578,289,45,69,614,0.250442056895064,0.2365460428559566,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1492439365274122
304,126,158,575,100,289,482,380,88,556,45,0.4582369899662673,0.3465336892145843,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2874437349748375,0.2874437349748375
305,196,46,153,272,469,45,555,536,439,299,0.3285805042330045,0.3089930534388552,0.2984878730548242,0.2634953556231368,0.2365460428559566,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
306,346,575,115,289,69,609,34,392,146,578,0.4063115465541995,0.3190094402256551,0.3089930534388552,0.2984878730548242,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2634953556231368,0.2365460428559566,0.2365460428559566
307,165,591,346,639,289,126,278,556,635,512,0.468253376753067,0.4189806997974829,0.3709348836377228,0.3709348836377228,0.3549784377305916,0.3285805042330045,0.2984878730548242,0.2874437349748375,0.2874437349748375,0.2758023330247408
308,639,267,611,482,88,550,45,93,126,632,0.5455390962948117,0.3709348836377228,0.3285805042330045,0.2874437349748375,0.2758023330247408,0.2634953556231368,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2365460428559566
309,45,134,194,346,447,609,289,635,69,192,0.3089930534388552,0.2874437349748375,0.2634953556231368,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.1885002266961964
310,245,173,278,63,512,289,556,189,350,29,0.4824550168010637,0.4824550168010637,0.4730920857119131,0.4633034234171089,0.4530484621049463,0.4250462695521529,0.4063115465541995,0.4063115465541995,0.3928500704771336,0.3928500704771336
311,289,346,194,512,556,309,591,639,447,528,0.3857899793833687,0.3549784377305916,0.3549784377305916,0.3285805042330045,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.3089930534388552,0.3089930534388552,0.3089930534388552
312,346,639,271,194,447,591,575,471,289,309,0.3631044393532853,0.2874437349748375,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
313,289,194,346,639,575,556,447,134,512,311,0.3631044393532853,0.3285805042330045,0.3190094402256551,0.2758023330247408,0.2634953556231368,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107
314,591,639,34,289,346,556,448,45,134,118,0.4530484621049463,0.3928500704771336,0.3928500704771336,0.3857899793833687,0.3631044393532853,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.2758023330247408,0.2758023330247408
316,289,556,134,118,512,194,346,45,570,77,0.3784905180736093,0.3089930534388552,0.2984878730548242,0.2984878730548242,0.2758023330247408,0.2634953556231368,0.250442056895064,0.250442056895064,0.2365460428559566,0.2216909471103107
317,568,289,45,134,456,504,641,80,51,25,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519
318,575,135,614,289,69,397,464,89,139,286,0.3285805042330045,0.2634953556231368,0.250442056895064,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964
319,346,458,126,556,447,77,639,259,575,289,0.3928500704771336,0.3465336892145843,0.3285805042330045,0.3190094402256551,0.2634953556231368,0.2634953556231368,0.250442056895064,0.250442056895064,0.250442056895064,0.2365460428559566
320,325,271,220,158,194,289,297,350,575,259,0.4869880997510205,0.4366876715022497,0.3465336892145843,0.2984878730548242,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2057345012031795
321,289,45,346,134,17,556,639,77,146,69,0.3465336892145843,0.2758023330247408,0.250442056895064,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1885002266961964
322,484,635,267,432,639,11,615,252,82,394,0.3928500704771336,0.3709348836377228,0.3549784377305916,0.3549784377305916,0.3465336892145843,0.3465336892145843,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.3190094402256551
323,289,346,447,575,639,45,69,380,578,566,0.3089930534388552,0.3089930534388552,0.250442056895064,0.250442056895064,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795,0.2057345012031795
324,289,45,346,380,349,134,118,613,217,40,0.3709348836377228,0.2758023330247408,0.250442056895064,0.2216909471103107,0.2216909471103107,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964
325,620,639,115,289,346,301,354,556,641,543,0.468253376753067,0.4530484621049463,0.399685993422476,0.3377441632236085,0.3089930534388552,0.2984878730548242,0.2758023330247408,0.2634953556231368,0.2365460428559566,0.2365460428559566
326,289,556,512,194,118,448,134,346,591,447,0.4250462695521529,0.3857899793833687,0.3709348836377228,0.3631044393532853,0.3549784377305916,0.3285805042330045,0.3285805042330045,0.3190094402256551,0.2984878730548242,0.2984878730548242
327,591,289,512,194,91,639,556,346,204,118,0.4824550168010637,0.4366876715022497,0.4189806997974829,0.399685993422476,0.3928500704771336,0.3784905180736093,0.3549784377305916,0.3549784377305916,0.3549784377305916,0.3549784377305916
328,591,289,126,346,194,309,82,261,556,458,0.4530484621049463,0.4063115465541995,0.4063115465541995,0.399685993422476,0.3784905180736093,0.3631044393532853,0.3377441632236085,0.3377441632236085,0.3285805042330045,0.3285805042330045
329,289,635,307,639,504,556,45,69,505,588,0.2057345012031795,0.2057345012031795,0.1885002266961964,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519
330,289,454,512,192,458,346,45,146,504,69,0.1885002266961964,0.1492439365274122,0.1265583964973288,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.1011981203676519,0.0724470105828986
331,126,82,346,635,289,575,641,614,77,364,0.5712787795484078,0.3631044393532853,0.3377441632236085,0.3190094402256551,0.3089930534388552,0.2758023330247408,0.2758023330247408,0.2758023330247408,0.2634953556231368,0.2634953556231368
332,61,278,538,289,82,620,610,155,492,126,0.250442056895064,0.2216909471103107,0.2216909471103107,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1492439365274122,0.1492439365274122,0.1492439365274122,0.1265583964973288
333,45,632,448,307,505,77,421,289,266,571,0.3784905180736093,0.3631044393532853,0.3465336892145843,0.2057345012031795,0.2057345012031795,0.1265583964973288,0.1265583964973288,0.1011981203676519,0.1011981203676519,0.1011981203676519
334,591,512,289,346,639,556,194,635,472,614,0.5123483758806975,0.4530484621049463,0.4309456382278558,0.399685993422476,0.399685993422476,0.3857899793833687,0.3784905180736093,0.3465336892145843,0.3465336892145843,0.3465336892145843
335,289,556,45,380,575,346,159,639,118,194,0.3465336892145843,0.2758023330247408,0.2758023330247408,0.2758023330247408,0.250442056895064,0.2365460428559566,0.2365460428559566,0.2216909471103107,0.2216909471103107,0.2057345012031795
336,346,289,512,591,194,118,556,45,447,134,0.4477318095822363,0.3928500704771336,0.3377441632236085,0.3377441632236085,0.3377441632236085,0.3285805042330045,0.3190094402256551,0.2984878730548242,0.2984878730548242,0.2874437349748375
337,464,289,45,575,346,126,259,69,556,639,0.2874437349748375,0.2758023330247408,0.2365460428559566,0.2216909471103107,0.2057345012031795,0.1885002266961964,0.1885002266961964,0.1885002266961964,0.1697655036982429,0.1492439365274122
338,578,594,556,575,207,472,342,289,165,172,0.1492439365274122,0.1492439365274122,0.1265583964973288,0.1011981203676519,0.0392562901687842,0.0392562901687842,0.0392562901687842,0.0,0.0,0.0
