movie_id,rating_std
1,0.9081869645245028
2,0.6727906415042306
4,0.7188469710389657
5,0.7325671825953088
6,0.9055794679245959
7,1.0081791519729493
8,0.682647020383764
9,0.7210608669429054
10,0.8117494675499529
11,0.7511555390111176
12,0.7409537771621192
13,0.7203646668327934
14,0.670493588246959
15,0.7654678243260373
16,0.8529377172151731
17,0.850675930579283
18,0.9454549207014559
19,0.7784078655283418
20,0.7297685385437963
21,0.7001294904336564
22,0.7707108130712761
23,1.0236082285986465
24,0.708159689610677
25,0.6886528883595191
26,0.7915294114494273
27,0.767161757552279
28,0.6039121223753973
29,0.7041865273466352
30,0.6885782221053081
31,0.8086569698920979
32,0.8612810264876473
33,0.7338978094088167
34,0.6410447279458735
35,0.9108204025273059
36,0.8712223363665941
38,0.9590343815609047
39,0.919392771450367
40,0.7933919079532554
41,0.8664956237847716
42,0.6918154417421197
43,0.6826520331634357
44,1.1193389451172737
45,0.9629376784942669
46,0.7977697084148699
47,0.9279379205039137
48,0.8513551548745654
49,0.7343823665621746
50,0.6880749246820681
51,0.9037622436796119
52,0.7939809904115267
53,0.8699994200294884
54,0.9645888679763955
55,0.8321738023455827
56,0.8679947159850947
57,0.6575619959307177
58,0.6320869822131592
59,0.5767297171542954
60,0.8634969737904575
61,0.3763863263545405
62,1.0549350772790835
63,0.8532127386173222
64,0.8361124067665585
65,1.022677942736151
66,0.6934653988405357
67,0.823143490289138
68,0.7580008136187733
69,0.680605035031667
70,0.5753353708768285
71,1.001437764843976
72,0.642358341808789
73,0.7822684460368404
74,0.9075058956212017
75,0.877829982298577
76,0.6517898223790964
77,0.9492175072567153
78,0.8214349198245133
79,1.0753795975486753
80,1.0750598908173536
81,0.828511004357303
82,0.9640160388068879
83,0.897014263289914
84,0.9321040253563485
85,0.8237935476143884
86,0.8358503885317279
87,0.7423504598412609
88,0.5884306516950363
89,0.7659085814799687
90,0.9166666666666667
91,0.9347560067313125
92,0.6438913338074909
93,0.7714862544745787
95,0.9736757544894673
96,0.8145612935869843
97,0.8490625578463159
98,0.8293047515618279
99,0.6724092325540193
100,0.6319613524950651
101,0.7837907315383073
102,0.9563152864275322
103,0.9003237827723368
104,0.8844519077447284
105,0.7380533860261568
106,0.6951677610719629
107,0.7760148326233114
108,0.9341953749503104
109,1.0932800757545207
110,0.877841587091436
111,0.6070117984756458
112,0.775344076219991
113,0.7620212283506178
114,1.355569791821317
115,1.025432694800461
116,0.737817043031288
117,0.785234671162484
118,0.893658695472711
119,0.6310614999924761
120,0.829915935871078
121,0.7773979614033617
122,0.7930315073868985
123,0.89360091517229
124,1.0034230940829134
125,0.7258779826975486
126,0.637759303612998
127,0.836712633808813
128,0.9671134441078859
129,0.8381218477703635
130,0.7866867890357838
131,0.7483214863808647
132,0.8095335919336442
133,0.8400040791601537
134,0.7522361639094769
135,0.7332591230409722
136,0.7125743908670387
137,0.8144705490674522
138,0.6892020832918477
139,0.8571592025478866
140,0.7529893426732688
141,0.8807470360830063
142,0.9944849221324918
143,0.8189074410221102
144,0.6961977255425076
145,0.6658074601156821
147,0.7890604280974477
148,0.8499285115018005
149,0.6661737376648342
150,0.9813219779036325
151,0.9202379826240774
152,0.8885006243192818
153,0.2894671117609197
154,0.9304844613200385
155,1.0534984886986667
156,0.8622251805520625
157,0.852582456830306
158,0.7729466707473921
159,0.734975772778541
160,0.8937947271031986
161,0.631980597631615
162,0.6809419634427785
163,0.520930280357057
164,0.8761824349183199
165,0.8507230591760852
166,1.0448195582558015
167,0.7023361240159539
168,0.7386476192037641
169,1.0336751875608672
170,0.6554434703881855
171,0.7768842471941415
172,0.5816157324279756
173,0.7860748566327898
174,0.9738494166904392
175,0.5369369442041422
176,0.6521732707990489
177,1.0051745714004858
178,0.710644466213104
179,0.7753691979885465
180,0.9914692762677074
181,0.9851935717621602
182,0.8035416344812017
183,0.5644080470337427
184,0.8874279587890936
185,0.8243831991921188
186,0.6124542589246514
187,0.8872639788866303
188,0.923262422037214
189,0.6574593633549732
190,
191,0.6384230189449501
192,0.8644860723319093
193,0.9616074420577198
194,0.8517928771915653
195,0.633865691046387
196,0.8654530158427975
197,0.7713381506060563
198,0.679422387653565
199,1.01356269070862
200,0.7249407058367413
201,0.9512518392201497
202,0.791720824259625
203,0.8734287358200061
204,0.7121465362283401
205,0.9483137008608974
206,0.6895175628977248
207,0.6642908492685576
208,0.6076065644289139
209,1.0709693239164955
210,0.8651706757152171
211,0.8109160324217738
212,0.6945968457054277
213,0.7136595453067762
214,0.7798393196493768
215,0.9784744261076439
216,0.6655105211357701
217,0.8043597713566087
218,0.5
219,0.5689893694491075
220,0.9249743095553414
221,1.1941893625372666
222,0.8536575138544337
224,0.9039080717691005
225,0.7817750790350549
226,0.781722699102809
227,0.9027087162431102
228,1.0051374912708109
229,0.9658140398208032
230,0.7989137674653121
231,0.8925864251240827
232,0.9682458365518541
233,0.8798399003326097
234,0.8030041818485353
235,0.8802475664545097
236,0.5341160581003949
237,1.064163863525963
238,0.7687540490540635
239,0.940578906964169
240,0.8966821830888937
241,0.6525359377358068
242,0.6809274302176461
243,0.7354630175820207
244,0.8659631182094434
245,1.1291021760533524
246,0.7654318296790937
247,0.9110033211661807
248,0.6296529087968816
249,0.8657974723674673
250,0.8328457547961994
251,0.7067213455810357
252,1.0265518288040065
253,0.8371358681188694
254,0.6232174576088818
255,0.7354021529276429
256,0.9292097080747699
257,0.8199153184308019
258,0.8350583482244647
259,0.7158354814399334
260,0.7176602622851762
261,0.913689154221585
262,0.7593386485512219
263,1.0084646824867787
264,0.9414854660081197
265,0.7248792209141887
266,1.1539732226159598
